0,1,2,3,4,5
KSBBL,--,--,100,,
UMHL,--,--,30,,
JBBL,--,--,16,,
JBBL,--,--,200,,
JBBL,--,--,50,,
JBBL,--,--,41,,
JBBL,--,--,83,,
SFCL,--,--,25,,
PCBL,--,--,86,,
PCBL,--,--,114,,
CCBL,--,--,200,,
NRN,--,--,10,,
SPDL,--,--,40,,
CIT,--,--,170,,
CIT,--,--,20,,
GLBSL,--,--,100,,
HDL,--,--,100,,
CHCL,--,--,50,,
ADBL,--,--,20,,
ADBL,--,--,50,,
ADBL,--,--,10,,
ADBL,--,--,10,,
BNHC,--,--,10,,
JBLB,--,--,10,,
KBL,--,--,50,,
SHIVM,--,--,50,,
HIDCL,--,--,157,,
HIDCL,--,--,179,,
HIDCL,--,--,164,,
FOWAD,--,--,30,,
GUFL,--,--,78,,
MBL,--,--,500,,
CBL,--,--,100,,
JBLB,--,--,13,,
JBBL,--,--,10,,
CZBIL,--,--,100,,
KPCL,--,--,200,,
GILB,--,--,1,,
NIFRA,--,--,22,,
NIFRA,--,--,32,,
NABIL,--,--,30,,
NABIL,--,--,20,,
RADHI,--,--,20,,
RADHI,--,--,500,,
RADHI,--,--,30,,
HDL,--,--,18,,
RULB,--,--,10,,
AHPC,--,--,60,,
AHPC,--,--,50,,
JBBL,--,--,100,,
AKPL,--,--,40,,
AKPL,--,--,25,,
JALPA,--,--,90,,
JALPA,--,--,10,,
GLH,--,--,50,,
NABIL,--,--,16,,
JLI,--,--,10,,
NIFRA,--,--,10,,
SANIMA,--,--,50,,
NICA,--,--,70,,
RULB,--,--,10,,
KRBL,--,--,10,,
AKPL,--,--,14,,
MBL,--,--,299,,
SABSL,--,--,1,,
JBLB,--,--,30,,
RLFL,--,--,254,,
SHIVM,--,--,100,,
NABIL,--,--,10,,
DDBL,--,--,40,,
SPDL,--,--,10,,
RULB,--,--,10,,
RULB,--,--,10,,
NIB,--,--,88,,
NIB,--,--,15,,
NIB,--,--,10,,
NIB,--,--,100,,
NIFRA,--,--,18,,
NIFRA,--,--,36,,
CHCL,--,--,234,,
MEGA,--,--,193,,
